screening_id,canonical_key,title,year,doi,source_record_ids,databases,search_ids,stage,decision,exclusion_reason,full_text_status,url
SCR03527,doi:10.11578/dc.20240727.4,sbovqaopt: Surrogate-based optimizer for variational quantum algorithms v.0.1.0,2022,10.11578/dc.20240727.4,https://openalex.org/W4402822487,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://www.osti.gov/biblio/2440506
SCR03528,doi:10.1109/atigb66719.2025.11142164,Scalable Hybrid-Quantum MARL for Low-Latency V2V Resource Allocation in Dense Urban Scenarios,2025,10.1109/atigb66719.2025.11142164,https://openalex.org/W4414170377,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/atigb66719.2025.11142164
SCR03529,title:scalable malware family classification using quantum kernel based machine learning,Scalable Malware Family Classification Using Quantum Kernel Based Machine Learning,2026,,arXiv:2606.16191v1;https://openalex.org/W7165065701,OpenAlex;arXiv,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://arxiv.org/abs/2606.16191
SCR03530,doi:10.48550/arxiv.2606.16191,Scalable Malware Family Classification Using Quantum Kernel Based Machine Learning,2026,10.48550/arxiv.2606.16191,https://openalex.org/W7164909327,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.48550/arxiv.2606.16191
SCR03531,doi:10.48550/arxiv.2602.16623,Scalable Quantum Machine Learning via Multi-layer Fully-Connected Variational Quantum Circuits,2026,10.48550/arxiv.2602.16623,https://openalex.org/W7130543773,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://openalex.org/W7130543773
SCR03532,title:scalable quantum machine learning via multi layer fully connected variational quantum circuits,Scalable Quantum Machine Learning via Multi-layer Fully-Connected Variational Quantum Circuits,2026,,arXiv:2602.16623v2,arXiv,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://arxiv.org/abs/2602.16623v2
SCR03533,doi:10.2139/ssrn.6059335,Scalable Topological Quantum Dynamics via Renormalized Local-Information Time Evolution,2026,10.2139/ssrn.6059335,https://openalex.org/W7127158634,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.2139/ssrn.6059335
SCR03534,title:scaling laws for hybrid quantum neural networks depth width and quantum centric diagnostics,"Scaling Laws for Hybrid Quantum Neural Networks: Depth, Width, and Quantum-Centric Diagnostics",2026,,arXiv:2604.06007v1;https://openalex.org/W7152934279,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2604.06007
SCR03535,doi:10.48550/arxiv.2604.06007,"Scaling Laws for Hybrid Quantum Neural Networks: Depth, Width, and Quantum-Centric Diagnostics",2026,10.48550/arxiv.2604.06007,https://openalex.org/W7151955999,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.48550/arxiv.2604.06007
SCR03536,title:scheduling the nasa deep space network with deep reinforcement learning,Scheduling the NASA Deep Space Network with Deep Reinforcement Learning,2021,,arXiv:2102.05167v1,arXiv,S2,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2102.05167v1
SCR03537,doi:10.1103/physrevresearch.3.l032057,Scrambling Ability of Quantum Neural Networks Architectures,2020,10.1103/physrevresearch.3.l032057,arXiv:2011.07698v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2011.07698v1
SCR03538,title:seawifs technical report series volume 15 the simulated seswifs data set version 2,"SeaWiFS technical report series. Volume 15: The simulated SesWiFS data set, version 2",2019,,NTRS:19950026124,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/19950026124
SCR03539,title:second annual biomedical research conference proceedings,Second Annual Biomedical Research Conference Proceedings,2019,,NTRS:19690076420,NASA NTRS,S6,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/19690076420
SCR03540,doi:10.1109/ojcoms.2026.3663051,Secure Airspace Based on Virtual Trust Bubbles: Blockchain-Assisted V2V Negotiation and Quantum Optimization for Collision-Free UAV Coordination in Zero-Trust Environments,2026,10.1109/ojcoms.2026.3663051,https://openalex.org/W7128450276,OpenAlex,S4,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/ojcoms.2026.3663051
SCR03541,doi:10.21203/rs.3.rs-9313076/v1,Secure Medical Image Cryptanalysis with Quantum Neural Networks for IoT-Enabled Cloud Storage,2026,10.21203/rs.3.rs-9313076/v1,https://openalex.org/W7155526805,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.21203/rs.3.rs-9313076/v1
SCR03542,doi:10.1088/1674-1056/ae838c,Security-Aware Data-Driven QKD Routing and Admission Control in SDN-Controlled Quantum-Classical Optical Networks,2026,10.1088/1674-1056/ae838c,https://openalex.org/W7166582648,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1088/1674-1056/ae838c
SCR03543,doi:10.1016/j.actaastro.2020.02.036,Seeker based Adaptive Guidance via Reinforcement Meta-Learning Applied to Asteroid Close Proximity Operations,2019,10.1016/j.actaastro.2020.02.036,arXiv:1907.06098v1,arXiv,S2,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/1907.06098v1
SCR03544,doi:10.48550/arxiv.2507.00065,Segmentation-Based Regression for Quantum Neural Networks,2025,10.48550/arxiv.2507.00065,https://openalex.org/W4416844999,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://arxiv.org/abs/2507.00065
SCR03545,title:segmentation based regression for quantum neural networks,Segmentation-Based Regression for Quantum Neural Networks,2025,,arXiv:2507.00065v1,arXiv,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://arxiv.org/abs/2507.00065v1
SCR03546,title:self supervised diffusion model fine tuning for costate initialization using markov chain monte carlo,Self-supervised diffusion model fine-tuning for costate initialization using Markov chain Monte Carlo,2025,,arXiv:2510.02527v1,arXiv,S2,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2510.02527v1
SCR03547,doi:10.1109/qce57702.2023.00075,Semisupervised Anomaly Detection using Support Vector Regression with Quantum Kernel,2023,10.1109/qce57702.2023.00075,arXiv:2308.00583v2;https://openalex.org/W4389160945,OpenAlex;arXiv,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1109/qce57702.2023.00075
SCR03548,doi:10.48550/arxiv.2308.00583,Semisupervised Anomaly Detection using Support Vector Regression with Quantum Kernel,2023,10.48550/arxiv.2308.00583,https://openalex.org/W4385966130,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://arxiv.org/abs/2308.00583
SCR03549,doi:10.3390/app16073243,Sensitivity Analysis of Variational Quantum Classifiers for Identifying Dummy Power Traces in Side-Channel Analysis,2026,10.3390/app16073243,https://openalex.org/W7141313967,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.3390/app16073243
SCR03550,doi:10.20944/preprints202603.0185.v1,Sensitivity Analysis of Variational Quantum Classifiers for Identifying Dummy Power Traces in Side-Channel Analysis,2026,10.20944/preprints202603.0185.v1,https://openalex.org/W7133534845,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.20944/preprints202603.0185.v1
SCR03551,title:sensor analysis modeling and test for robust propulsion system autonomy,"Sensor Analysis, Modeling, and Test for Robust Propulsion System Autonomy",2019,,NTRS:20190002109,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20190002109
SCR03552,doi:10.48550/arxiv.2507.16001,Separating Ansatz Discovery from Deployment on Larger Problems: Reinforcement Learning for Modular Circuit Design,2025,10.48550/arxiv.2507.16001,https://openalex.org/W4414385095,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2507.16001
SCR03553,title:separating ansatz discovery from deployment on larger problems reinforcement learning for modular circuit design,Separating Ansatz Discovery from Deployment on Larger Problems: Reinforcement Learning for Modular Circuit Design,2025,,arXiv:2507.16001v2,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2507.16001v2
SCR03554,title:serene saturn enceladus return explorer with nuclear electric propulsion,SERENE: Saturn Enceladus Return Explorer with Nuclear Electric Propulsion,2026,,NTRS:20260002589,NASA NTRS,S5,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20260002589
SCR03555,doi:10.1103/physrevresearch.3.013039,Shallow-circuit variational quantum eigensolver based on symmetry-inspired Hilbert space partitioning for quantum chemical calculations,2020,10.1103/physrevresearch.3.013039,arXiv:2006.11213v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2006.11213v1
SCR03556,title:shallow depth factoring based on quantum feasibility labeling and variational quantum search,Shallow Depth Factoring Based on Quantum Feasibility Labeling and Variational Quantum Search,2023,,arXiv:2305.19542v2,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2305.19542v2
SCR03557,doi:10.3390/quantum6040037,Shallow-Depth Quantum Circuit for Unstructured Database Search,2024,10.3390/quantum6040037,https://openalex.org/W4403762867,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.3390/quantum6040037
SCR03558,doi:10.1038/s41598-025-28512-6,Shallow entangled circuits for quantum time series prediction on IBM devices,2025,10.1038/s41598-025-28512-6,https://openalex.org/W4417305110,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1038/s41598-025-28512-6
SCR03559,doi:10.1152/japplphysiol.00725.2019,Shallow metabolic depression and human spaceflight: a feasible first step,2020,10.1152/japplphysiol.00725.2019,https://openalex.org/W3004153116,OpenAlex,S6,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1152/japplphysiol.00725.2019
SCR03560,doi:10.1007/s11128-026-05213-1,Sharing a classical string utilizing quantum techniques,2026,10.1007/s11128-026-05213-1,https://openalex.org/W7162294935,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/s11128-026-05213-1
SCR03561,doi:10.1002/qute.202400074,Shedding Light on the Future: Exploring Quantum Neural Networks through Optics,2024,10.1002/qute.202400074,https://openalex.org/W4402950179,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1002/qute.202400074
SCR03562,doi:10.48550/arxiv.2409.02533,Shedding Light on the Future: Exploring Quantum Neural Networks through Optics,2024,10.48550/arxiv.2409.02533,https://openalex.org/W4403477254,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2409.02533
SCR03563,title:shedding light on the future exploring quantum neural networks through optics,Shedding Light on the Future: Exploring Quantum Neural Networks through Optics,2024,,arXiv:2409.02533v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2409.02533v1
SCR03564,doi:10.23919/acc60939.2024.10644855,Shielded Deep Reinforcement Learning for Complex Spacecraft Tasking,2024,10.23919/acc60939.2024.10644855,https://openalex.org/W4402265931,OpenAlex,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.23919/acc60939.2024.10644855
SCR03565,title:shielded deep reinforcement learning for complex spacecraft tasking,Shielded Deep Reinforcement Learning for Complex Spacecraft Tasking,2024,,arXiv:2403.05693v3,arXiv,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://arxiv.org/abs/2403.05693v3
SCR03566,doi:10.23919/acc53348.2022.9867762,Shielded Deep Reinforcement Learning for Multi-Sensor Spacecraft Imaging,2022,10.23919/acc53348.2022.9867762,https://openalex.org/W4294690805,OpenAlex,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.23919/acc53348.2022.9867762
SCR03567,doi:10.1155/2019/3821048,Ship Steering Control Based on Quantum Neural Network,2019,10.1155/2019/3821048,https://openalex.org/W2994670299,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1155/2019/3821048
SCR03568,doi:10.48550/arxiv.2512.10458,Shot and Architecture Adaptive Subspace Variational Quantum Eigensolver for Microwave Simulation,2025,10.48550/arxiv.2512.10458,https://openalex.org/W4417296052,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2512.10458
