outer_fold,seed_index,q,inner_fold,fit_rows,holdout_rows,fit_groups,holdout_groups,group_intersection_count,channel_source,validation_outcomes_used,feature_columns,interaction_ridge,candidate_coefficients,control_coefficients,feature_map
CV05,5,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,5,8,aggregate,1024,1024,,,,,0,6,0.001,0.002957923214798366;-0.2628876544647996;-0.6636001910847623;0.4370904256106788;-0.019526131051941;0.7473439541662519,0.002479958667423209;-1.122600985337124;0.3813575841469762;0.3370865268403636;0.8565906671184085;-0.2048059842005086,"[1,u,v,u*v,u^2,v^2]"
CV05,6,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,4,aggregate,1024,1024,,,,,0,6,0.001,0.002699068053122694;-0.3162214906704174;-0.1385846119382292;-0.0498771069386911;0.04905048128223957;-0.7714060346904251,0.005922836474974985;-0.8621007107752047;0.423956541356623;-1.387977129416226;-0.84054079413519;-2.221827342948796,"[1,u,v,u*v,u^2,v^2]"
CV05,6,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,6,aggregate,1024,1024,,,,,0,6,0.001,0.003542049114255615;-0.4104355732802831;-0.5297145947693375;0.4767653896484307;0.169406226322344;0.2556235745766949,0.003626274547442362;-1.453932581861263;0.7438148449314668;-0.1096307945083649;0.3631316426292646;-0.4973421455520161,"[1,u,v,u*v,u^2,v^2]"
CV05,6,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,6,8,aggregate,1024,1024,,,,,0,6,0.001,0.003019926088285321;-0.2649671122078366;-0.6526422737613017;0.4325942759934416;0.06952386386237966;0.8058796181097113,0.002481459843293612;-1.133620851208881;0.4094816627706088;0.4037370736474029;0.9180604302637684;-0.1165155506215086,"[1,u,v,u*v,u^2,v^2]"
CV05,7,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,4,aggregate,1024,1024,,,,,0,6,0.001,0.002699566625403924;-0.3161987992881269;-0.1394840096566968;-0.04402038747258305;0.05443494866420802;-0.7703180622390885,0.005914627435542583;-0.8489994737072147;0.4155692843682778;-1.389365783431265;-0.8397915189760353;-2.223594480596677,"[1,u,v,u*v,u^2,v^2]"
CV05,7,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,6,aggregate,1024,1024,,,,,0,6,0.001,0.003467500860699212;-0.4512109244434263;-0.4967831775425304;0.4698937579463227;0.1731324271636092;0.239449058008646,0.003631782142978855;-1.427060838174312;0.7111700028630753;-0.1234813021866041;0.3588886740955552;-0.5148321552926292,"[1,u,v,u*v,u^2,v^2]"
CV05,7,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,7,8,aggregate,1024,1024,,,,,0,6,0.001,0.003006999416934165;-0.1602606719895567;-0.6945866992904698;0.4090760908713503;0.023066061580442;0.8288182272820463,0.002420264566763714;-1.153995118546376;0.4167533763513522;0.410222009465845;0.8985333606204954;-0.1043410555256108,"[1,u,v,u*v,u^2,v^2]"
CV05,8,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,4,aggregate,1024,1024,,,,,0,6,0.001,0.002703181684122651;-0.3159321544613998;-0.1402199250356453;-0.04624161115928873;0.05304772655136333;-0.7655792170311431,0.005946554436446877;-0.883114220075995;0.4399705412786883;-1.39057360870578;-0.8421998220240147;-2.232445170981615,"[1,u,v,u*v,u^2,v^2]"
CV05,8,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,6,aggregate,1024,1024,,,,,0,6,0.001,0.003581716088072665;-0.3898822819812792;-0.5401198879085881;0.4966446000715098;0.1965399885256861;0.2627852096323248,0.003600941744916494;-1.449682762837294;0.7391533717499587;-0.1068591626868185;0.3644644472456365;-0.4980943790341001,"[1,u,v,u*v,u^2,v^2]"
CV05,8,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,8,8,aggregate,1024,1024,,,,,0,6,0.001,0.00314748144105544;-0.2936282779639853;-0.6312448826804518;0.3688269064298675;0.003037625522811984;0.8049762909457365,0.00254309701627274;-1.096290413425642;0.3633405568555824;0.4074727683954899;0.9210335942713818;-0.1092013754764364,"[1,u,v,u*v,u^2,v^2]"
CV05,9,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,4,aggregate,1024,1024,,,,,0,6,0.001,0.002695572297660084;-0.3164711078115884;-0.1381613302186091;-0.04964380583693177;0.04961175805050414;-0.771368968952025,0.005934300892971386;-0.867448288578571;0.4289641941776698;-1.393434618154272;-0.8414947774253307;-2.23177539894966,"[1,u,v,u*v,u^2,v^2]"
CV05,9,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,6,aggregate,1024,1024,,,,,0,6,0.001,0.003159275078308349;-0.478044418434361;-0.4699915975778642;0.5338451382995669;0.2355186812580005;0.2340835735513301,0.0036092877910125;-1.454015414653083;0.7435398038954488;-0.1136347759560326;0.3646143131127116;-0.5176323536722148,"[1,u,v,u*v,u^2,v^2]"
CV05,9,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,9,8,aggregate,1024,1024,,,,,0,6,0.001,0.003063593325707584;-0.2393767359388423;-0.6734484083971544;0.3285595226729388;-0.04167820235826784;0.8141724422988721,0.00243128740909173;-1.146351068066406;0.4084101563791392;0.404469837144389;0.8965674583086595;-0.1177454873958853,"[1,u,v,u*v,u^2,v^2]"
CV05,10,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,4,aggregate,1024,1024,,,,,0,6,0.001,0.002701252158816233;-0.3160520566091096;-0.1397241571716439;-0.04669456928022885;0.05239829032273705;-0.7686952189764072,0.005924666727839988;-0.8622865323564844;0.4251820626148305;-1.390688338498515;-0.84030409715958;-2.228760705236101,"[1,u,v,u*v,u^2,v^2]"
CV05,10,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,6,aggregate,1024,1024,,,,,0,6,0.001,0.003339407863573632;-0.4494877624780431;-0.492061789756062;0.5206473886382381;0.2245448051499888;0.24103658067754,0.003610654043541893;-1.453164682327172;0.7441631785596728;-0.108293666643564;0.365053668248326;-0.5044176980690529,"[1,u,v,u*v,u^2,v^2]"
CV05,10,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,10,8,aggregate,1024,1024,,,,,0,6,0.001,0.003066072380052963;-0.3152737742967955;-0.6309778963101452;0.3158111977333868;-0.1015090351012265;0.7652268883729665,0.002494293019055684;-1.127663033157025;0.395149591484819;0.3841796744763835;0.8988307950088351;-0.1509299256331538,"[1,u,v,u*v,u^2,v^2]"
CV05,11,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,4,aggregate,1024,1024,,,,,0,6,0.001,0.002695935829347156;-0.3165434996713913;-0.137664455773163;-0.05106526149656074;0.0472180145603222;-0.7704081558284194,0.00592986527393214;-0.8565234487220413;0.4214012316572806;-1.391931240897962;-0.8390415131182171;-2.226037023822242,"[1,u,v,u*v,u^2,v^2]"
CV05,11,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,6,aggregate,1024,1024,,,,,0,6,0.001,0.003477388351030693;-0.4151240548109854;-0.5225891605102597;0.5390911067256182;0.3406882683777124;0.2407445249906052,0.003587455670525356;-1.456829741358136;0.7412250138260593;-0.1256469319747271;0.3474408359399471;-0.5199381123343063,"[1,u,v,u*v,u^2,v^2]"
CV05,11,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,11,8,aggregate,1024,1024,,,,,0,6,0.001,0.002698180932763324;-0.2912998128462819;-0.647491412201546;0.5669619108842848;0.1264739122287991;0.7852317919641644,0.00245017575462103;-1.140764191106395;0.4004423143830619;0.397102464088302;0.8927272069415635;-0.127959359506825,"[1,u,v,u*v,u^2,v^2]"
CV05,12,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,4,aggregate,1024,1024,,,,,0,6,0.001,0.002695020567137664;-0.3164358658969591;-0.1381589333373651;-0.05142134661985782;0.04922905816900927;-0.7709895829805389,0.005946200728594023;-0.8788781050835835;0.4371309138483712;-1.395417307093757;-0.843650193971725;-2.238354135613713,"[1,u,v,u*v,u^2,v^2]"
CV05,12,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,6,aggregate,1024,1024,,,,,0,6,0.001,0.003593085410544389;-0.3932876802580721;-0.5398871728363045;0.4849993714251394;0.2211722612230116;0.2600803800059697,0.003620056667653411;-1.440643661798124;0.725985435386878;-0.131939622098705;0.3543712940596236;-0.5313420160096091,"[1,u,v,u*v,u^2,v^2]"
CV05,12,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,12,8,aggregate,1024,1024,,,,,0,6,0.001,0.002905041646903228;-0.2568325403767876;-0.658939295237691;0.4585073695803605;0.03808191524652648;0.7873037248764247,0.002500774949157694;-1.132740350149274;0.4000544395719515;0.3702113733557286;0.8824726847595695;-0.1571346377372046,"[1,u,v,u*v,u^2,v^2]"
CV05,13,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,4,aggregate,1024,1024,,,,,0,6,0.001,0.00270019492256721;-0.3161446509630079;-0.1384176345858966;-0.05566689641233189;0.04613747998665425;-0.7714908864111427,0.005928713404637506;-0.8631540755365925;0.4243919424104328;-1.386908062913831;-0.8381742624940294;-2.221437706426428,"[1,u,v,u*v,u^2,v^2]"
CV05,13,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,6,aggregate,1024,1024,,,,,0,6,0.001,0.003589544591686398;-0.4165480602016382;-0.524120421059955;0.4287437929041479;0.1077407221151542;0.2561846105773667,0.003611386538457224;-1.439008584379344;0.7247568464011981;-0.1301596402455492;0.3555659765655001;-0.5314724546036228,"[1,u,v,u*v,u^2,v^2]"
CV05,13,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,13,8,aggregate,1024,1024,,,,,0,6,0.001,0.002813109203700512;-0.2521788042621345;-0.6720147349101703;0.4126889435223149;0.0919195331350013;0.7767210769256211,0.002472181026881851;-1.150618953252632;0.4150039763215362;0.3751338142126998;0.8745720466651966;-0.141546398920887,"[1,u,v,u*v,u^2,v^2]"
CV05,14,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,4,aggregate,1024,1024,,,,,0,6,0.001,0.002699150009524967;-0.3164832493522895;-0.1377515546376034;-0.05070637800239213;0.0462683930815765;-0.7653120021460874,0.005944616627950076;-0.8630482849165397;0.4257422900874543;-1.383779853092261;-0.8324861438612661;-2.225323344890547,"[1,u,v,u*v,u^2,v^2]"
CV05,14,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,6,aggregate,1024,1024,,,,,0,6,0.001,0.003509067831399763;-0.3977223762109188;-0.5347539674613057;0.4602528053307275;0.1861728294992933;0.2660174241214279,0.003611339816705158;-1.458651515619933;0.7476332740366484;-0.1050393913888311;0.3652317276258378;-0.504332773493373,"[1,u,v,u*v,u^2,v^2]"
CV05,14,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,14,8,aggregate,1024,1024,,,,,0,6,0.001,0.002770377403172727;-0.3277453071706551;-0.6296306005212615;0.4139132274090924;-0.04827402721412042;0.7771116143906447,0.002460478945085357;-1.125264581557699;0.3861106071334485;0.3953879793471169;0.9032768793635616;-0.1421142905016947,"[1,u,v,u*v,u^2,v^2]"
CV05,15,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,15,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,15,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,15,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,15,4,aggregate,1024,1024,,,,,0,6,0.001,0.002698933295020346;-0.316158954299408;-0.1389471883284077;-0.04797726508566577;0.05056526212693047;-0.7693915778205138,0.005947549250302223;-0.8807001824739512;0.4379499737239584;-1.392330748874487;-0.8430300469970969;-2.234665377678572,"[1,u,v,u*v,u^2,v^2]"
CV05,15,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,15,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,15,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,15,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,15,6,aggregate,1024,1024,,,,,0,6,0.001,0.003574140843485317;-0.4150847224111224;-0.5147260931681168;0.4896675606640607;0.1991980826822646;0.2562600825366732,0.003622938047345024;-1.437368995638042;0.7250785991293857;-0.1230498018753453;0.3567375180358112;-0.5190969711436407,"[1,u,v,u*v,u^2,v^2]"
CV05,15,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,15,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,15,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV05,15,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
