outer_fold,seed_index,q,inner_fold,fit_rows,holdout_rows,fit_groups,holdout_groups,group_intersection_count,channel_source,validation_outcomes_used,candidate_feature_columns,control_feature_columns,stack_ridge,candidate_coefficients,control_coefficients,feature_order
CV05,8,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,8,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,8,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,8,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,8,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,8,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,8,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,8,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,8,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,8,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,8,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,8,,aggregate,1024,,,,,,0,7,7,0.001,0.001414305692763876;-0.3515345334668675;-0.4226856209009064;-0.06445900374299686;0.1285512005036429;-0.1500052129749316;-0.2697547393777532,0.003656244721746766;-0.01434075610673597;-1.256129740284245;-0.2442583122130802;-0.07288034758360158;0.5583962260426383;0.3158781915859902,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,9,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,9,,aggregate,1024,,,,,,0,7,7,0.001,0.0006895333021296028;-0.3539308999772998;-0.5885623775251551;0.09696163321466834;0.1326478406766846;-0.0202735938338034;-0.3610839794488151,0.003519900765345527;0.05761073209986418;-1.206697118384299;-0.3679814727481809;-0.1331075096063379;0.4916725569269366;0.462307273401592,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,10,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,10,,aggregate,1024,,,,,,0,7,7,0.001,0.001083275209179804;-0.3521664475178544;-0.5080226100192121;-0.01279733123767995;0.1214971664462386;-0.06634682430667169;-0.3125320885915027,0.00357683547153716;0.0432470217379723;-1.253175675024678;-0.3120376969674876;-0.1184843091498545;0.5263576235168387;0.4246764828642131,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,11,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,11,,aggregate,1024,,,,,,0,7,7,0.001,0.001233835964914565;-0.3576040285777371;-0.4244376156048463;-0.1138267735360377;0.1232932872988143;-0.1451902543309849;-0.2482761838040469,0.00351392390312265;0.05020240753959084;-1.199684283373567;-0.3722540455446567;-0.1254747179898916;0.4816383156075786;0.4578060674989528,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,12,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,12,,aggregate,1024,,,,,,0,7,7,0.001,0.00129593150537818;-0.3537484625402131;-0.4494238350522911;-0.01535193309735384;0.1489624075885437;-0.1517159577834515;-0.2951420645303091,0.003618319741513459;0.02164750771007845;-1.214723292552949;-0.3320282051935962;-0.09840899047859512;0.4722722026663118;0.4462513969446975,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,13,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,13,,aggregate,1024,,,,,,0,7,7,0.001,0.001206709740746881;-0.3556592699120377;-0.4688310336453831;-0.01976388494588454;0.1543563381217466;-0.1220441959931014;-0.3167449332221954,0.003563174171681282;0.04918211286216012;-1.171533254431942;-0.3928952433456456;-0.1238439284544702;0.4440781267328981;0.4949596989453944,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,14,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,14,,aggregate,1024,,,,,,0,7,7,0.001,0.001212740318702736;-0.3540100715311622;-0.4068587830948641;-0.1123082859881602;0.1298733535327648;-0.1403045530816823;-0.2739069354984793,0.003545240432595978;0.05242068501980871;-1.243653684302476;-0.3229748959222267;-0.1296427181049179;0.5262572378453106;0.4227144525099543,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,15,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,15,,aggregate,1024,,,,,,0,7,7,0.001,0.001225397801248554;-0.3549930913572698;-0.4814166147319109;0.004382850364686594;0.1510077207857589;-0.0995815598404875;-0.3274831003268066,0.003580204883287786;0.03542769170961026;-1.178219692315035;-0.389316198241478;-0.1105201069348593;0.432510821580408;0.5096225465296389,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,16,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,16,,aggregate,1024,,,,,,0,7,7,0.001,0.0008717641238408409;-0.3536758276322462;-0.6125430007680273;0.1585885316777045;0.1267604311943726;-0.07669793005157254;-0.2907883514912848,0.00364670453726944;0.01228826822831487;-1.225420458661178;-0.3182870936340118;-0.09287114626873015;0.4702172772291098;0.4486174762469109,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,17,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,17,,aggregate,1024,,,,,,0,7,7,0.001,0.001137103135060544;-0.3519532591187588;-0.5014758955865914;0.06112639495799218;0.1344535270115438;-0.1096603042376146;-0.3243633123994398,0.003595677619011216;0.03750870329791669;-1.21099278027135;-0.3246856132833962;-0.1163831358765688;0.501747434669798;0.4150290851262844,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,18,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,18,,aggregate,1024,,,,,,0,7,7,0.001,0.0009900411007948715;-0.3487795075301918;-0.5949104282202221;0.123796704501885;0.1176820119045948;-0.08607187073031136;-0.2856734994083822,0.00355464431125968;0.04838352614300778;-1.187086228400265;-0.3774445848538213;-0.1202946727627765;0.4481484169446308;0.4885846162665852,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,19,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,19,,aggregate,1024,,,,,,0,7,7,0.001,0.0006868128971089314;-0.3547395622990218;-0.6173597026477293;0.1622151776880804;0.1224016800449447;-0.03797870465713343;-0.3550871386600001,0.003624432515487141;0.0200153133931488;-1.184147172838928;-0.3255385753687503;-0.1048102776566108;0.4925901254552702;0.3985465167396839,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,20,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,20,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,20,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,20,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,20,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
